session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
24,24,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1920760965,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1503.0,0,0.0,2,2.0,1,0.0,0.0
24,24,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1920760965,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-595.0,0,0.0,2,2.0,1,0.0,0.0
24,24,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1920760965,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-299.0,0,0.0,2,2.0,1,0.0,0.0
24,24,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,1920760965,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,2397.0,0,1.0,2,2.0,1,0.0,0.0
25,25,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,136237904,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,2100.0,0,1.0,2,2.0,1,0.0,0.0
25,25,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,136237904,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1200.0,0,0.0,2,2.0,1,0.0,0.0
25,25,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,136237904,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-900.0,0,0.0,2,2.0,1,0.0,0.0
25,25,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b,136237904,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,0.0,0,0.0,2,2.0,1,0.0,0.0
26,26,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,958254287,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1191.0,0,0.0,2,2.0,1,0.0,0.0
26,26,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,958254287,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,397.0,0,0.5,2,2.0,1,0.0,0.0
26,26,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,958254287,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,2097.0,0,0.5,2,2.0,1,0.0,0.0
26,26,0,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,958254287,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1303.0,0,0.0,2,2.0,1,0.0,0.0
27,27,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,531107990,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-2000.0,0,0.0,2,1.0,0,0.5,0.0
27,27,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,531107990,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-4800.0,0,0.0,2,2.0,1,0.0,0.0
27,27,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,531107990,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,13600.0,0,1.0,2,2.0,1,0.0,0.0
27,27,1,qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct,531107990,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-6800.0,0,0.0,2,2.0,1,0.0,0.0
28,28,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,975850607,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,599.0,0,0.5,2,2.0,1,0.0,0.0
28,28,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,975850607,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1199.0,0,0.5,2,2.0,1,0.0,0.0
28,28,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,975850607,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1801.0,0,0.0,2,2.0,1,0.0,0.0
28,28,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,975850607,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,3.0,0,0.0,2,2.0,1,0.0,0.0
29,29,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,923803593,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,1100.0,0,0.5,2,2.0,1,0.0,0.0
29,29,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,923803593,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1200.0,0,0.5,2,2.0,1,0.0,0.0
29,29,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,923803593,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1300.0,0,0.0,2,2.0,1,0.0,0.0
29,29,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-397b-a17b,923803593,3,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-1000.0,0,0.0,2,2.0,1,0.0,0.0
30,30,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1762282338,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1502.0,0,0.5,2,2.0,1,0.0,0.0
30,30,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1762282338,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,2398.0,0,0.5,2,2.0,1,0.0,0.0
30,30,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1762282338,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-594.0,0,0.0,2,2.0,1,0.0,0.0
30,30,0,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1762282338,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-302.0,0,0.0,2,2.0,1,0.0,0.0
31,31,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1124366028,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,700.0,0,0.5,2,2.0,1,0.0,0.0
31,31,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1124366028,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1100.0,0,0.0,2,2.0,1,0.0,0.0
31,31,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1124366028,2,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,0.0,0,0.0,2,2.0,1,0.0,0.0
31,31,1,qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct,1124366028,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,400.0,0,0.5,2,2.0,1,0.0,0.0
32,32,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1798358690,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-4.0,0,0.5,2,2.0,1,0.0,0.0
32,32,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1798358690,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-596.0,0,0.0,2,2.0,1,0.0,0.0
32,32,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1798358690,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,896.0,0,0.5,2,2.0,1,0.0,0.0
32,32,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1798358690,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-296.0,0,0.0,2,2.0,1,0.0,0.0
33,33,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,581703726,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,3200.0,0,1.0,2,2.0,1,0.0,0.0
33,33,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,581703726,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-1600.0,0,0.0,2,2.0,1,0.0,0.0
33,33,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,581703726,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1600.0,0,0.0,2,2.0,1,0.0,0.0
33,33,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,581703726,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,0.0,0,0.0,2,2.0,1,0.0,0.0
34,34,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1763348078,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,9.0,0,0.0,2,2.0,1,0.0,0.0
34,34,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1763348078,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-803.0,0,0.5,2,2.0,1,0.0,0.0
34,34,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1763348078,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,5397.0,0,0.5,2,2.0,1,0.0,0.0
34,34,0,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1763348078,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-4603.0,0,0.0,2,2.0,1,0.0,0.0
35,35,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,385945516,0,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,903.0,0,0.5,2,2.0,1,0.0,0.0
35,35,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,385945516,1,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-301.0,0,0.0,2,2.0,1,0.0,0.0
35,35,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,385945516,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,299.0,0,0.5,2,2.0,1,0.0,0.0
35,35,1,qwen3.5-122b-a10b > qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,385945516,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-901.0,0,0.0,2,2.0,1,0.0,0.0
36,36,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,646666610,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-600.0,0,0.0,2,2.0,1,0.0,0.0
36,36,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,646666610,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,1592.0,0,0.5,2,2.0,1,0.0,0.0
36,36,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,646666610,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1408.0,0,0.0,2,2.0,1,0.0,0.0
36,36,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,646666610,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,416.0,0,0.5,2,2.0,1,0.0,0.0
37,37,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,837104008,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-493.0,0,0.0,2,2.0,1,0.0,0.0
37,37,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,837104008,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,295.0,0,0.5,2,2.0,1,0.0,0.0
37,37,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,837104008,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,1403.0,0,0.5,2,2.0,1,0.0,0.0
37,37,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b,837104008,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1205.0,0,0.0,2,2.0,1,0.0,0.0
38,38,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1443939692,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,6.0,0,0.0,2,2.0,1,0.0,0.0
38,38,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1443939692,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,898.0,0,0.5,2,2.0,1,0.0,0.0
38,38,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1443939692,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,1298.0,0,0.5,2,2.0,1,0.0,0.0
38,38,0,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,1443939692,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-2202.0,0,0.0,2,2.0,1,0.0,0.0
39,39,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,990845545,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-600.0,0,0.0,2,2.0,1,0.0,0.0
39,39,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,990845545,1,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,800.0,0,0.5,2,2.0,1,0.0,0.0
39,39,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,990845545,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,600.0,0,0.5,2,2.0,1,0.0,0.0
39,39,1,qwen3.5-397b-a17b > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct,990845545,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-800.0,0,0.0,2,2.0,1,0.0,0.0
40,40,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1671837875,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-1002.0,0,0.0,2,2.0,1,0.0,0.0
40,40,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1671837875,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1002.0,0,0.0,2,2.0,1,0.0,0.0
40,40,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1671837875,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,6.0,0,0.0,2,2.0,1,0.0,0.0
40,40,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,1671837875,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,1998.0,0,1.0,2,2.0,1,0.0,0.0
41,41,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,531471001,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,399.0,0,0.5,2,2.0,1,0.0,0.0
41,41,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,531471001,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-501.0,0,0.0,2,2.0,1,0.0,0.0
41,41,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,531471001,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-597.0,0,0.0,2,2.0,1,0.0,0.0
41,41,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct > qwen3.5-122b-a10b,531471001,3,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,699.0,0,0.5,2,2.0,1,0.0,0.0
42,42,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,385074872,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-294.0,0,0.0,2,2.0,1,0.0,0.0
42,42,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,385074872,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,3298.0,0,1.0,2,2.0,1,0.0,0.0
42,42,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,385074872,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1602.0,0,0.0,2,2.0,1,0.0,0.0
42,42,0,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,385074872,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1402.0,0,0.0,2,2.0,1,0.0,0.0
43,43,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,826203289,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,1000.0,0,0.5,2,2.0,1,0.0,0.0
43,43,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,826203289,1,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1200.0,0,0.0,2,2.0,1,0.0,0.0
43,43,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,826203289,2,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-700.0,0,0.0,2,2.0,1,0.0,0.0
43,43,1,qwen3.5-397b-a17b > qwen3-coder-480b-a35b-instruct > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct,826203289,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,900.0,0,0.5,2,2.0,1,0.0,0.0
44,44,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1591715061,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,1497.0,0,0.5,2,2.0,1,0.0,0.0
44,44,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1591715061,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-303.0,0,0.5,2,2.0,1,0.0,0.0
44,44,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1591715061,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-603.0,0,0.0,2,2.0,1,0.0,0.0
44,44,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1591715061,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-591.0,0,0.0,2,2.0,1,0.0,0.0
45,45,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1120495432,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-2205.0,0,0.0,2,2.0,1,0.0,0.0
45,45,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1120495432,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,-1705.0,0,0.0,2,2.0,1,0.0,0.0
45,45,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1120495432,2,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,15.0,0,0.0,2,2.0,1,0.0,0.0
45,45,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-30b-a3b-instruct > qwen3-coder-480b-a35b-instruct,1120495432,3,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,3895.0,0,1.0,2,2.0,1,0.0,0.0
46,46,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1636837724,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,12.0,0,0.0,2,2.0,1,0.0,0.0
46,46,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1636837724,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,2196.0,0,1.0,2,2.0,1,0.0,0.0
46,46,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1636837724,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1104.0,0,0.0,2,2.0,1,0.0,0.0
46,46,0,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,1636837724,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1104.0,0,0.0,2,2.0,1,0.0,0.0
47,47,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,2068548241,0,qwen3.5-397b-a17b,qwen3.5-397b-a17b,,,,,-1588.0,0,0.0,2,2.0,1,0.0,0.0
47,47,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,2068548241,1,qwen3.5-122b-a10b,qwen3.5-122b-a10b,,,,,4496.0,0,1.0,2,2.0,1,0.0,0.0
47,47,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,2068548241,2,qwen3-coder-480b-a35b-instruct,qwen3-coder-480b-a35b-instruct,,,,,-1504.0,0,0.0,2,2.0,1,0.0,0.0
47,47,1,qwen3.5-397b-a17b > qwen3.5-122b-a10b > qwen3-coder-480b-a35b-instruct > qwen3-coder-30b-a3b-instruct,2068548241,3,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,,,,,-1404.0,0,0.0,2,2.0,1,0.0,0.0
